id,from,to,priority,type,shape,name,spreadType
143308562#0,664166095,607601672,4,highway.unclassified,"[958.82, 1400.32]",Schwarzschildstraße,
143308562#2,7839390506,1560223943,4,highway.unclassified,"[980.9, 1374.58]",Schwarzschildstraße,
143308562#3,1560223943,cluster_1560223745_671564302,4,highway.unclassified,"[2762.47, 2718.03]",Schwarzschildstraße,
143308587#0,cluster_1560223815_1560223847_301292612_56231397,cluster_1560223635_1560223686_294169342,11,highway.secondary,"[651.03, 1128.93]",Wegedornstraße,center
143308590#0,cluster_1560223635_1560223686_294169342,cluster_1560223815_1560223847_301292612_56231397,11,highway.secondary,"[697.04, 1153.37]",Wegedornstraße,center
143308600#0,9040199891,269366969,1,highway.service,"[710.76, 1140.51]",Zum Trudelturm,
143308600#1,269366969,1560224281,1,highway.service,"[3211.49, 1810.6]",Zum Trudelturm,
143308608,1568241558,1568241546,1,highway.service,"[3200.19, 1806.82]",,
143308620,1568241390,1568241419,1,highway.service,"[3169.1, 1796.18]",,
143308628,283018845,1568241476,1,highway.service,"[3167.85, 1795.7]",,
143308629,1568241842,1371616222,1,highway.service,"[3140.96, 1786.62]",,center
143308669,1568241348,5548037359,1,highway.service,"[3126.93, 1781.78]",,
143308673#0,1568241232,1568241289,1,highway.service,"[3168.0, 1933.93]",,
143308673#1,1568241289,1653119660,1,highway.service,"[3140.58, 1924.46]",,
143308685#1,1568241546,1568241549,1,highway.service,"[3113.3, 1915.03]",,
143308686#0,1568241433,1568241459,1,highway.service,"[3099.45, 1910.24]",,
143308686#1,1568241459,1568241535,1,highway.service,"[3068.01, 1899.39]",,
143308687,945141765,1568241842,1,highway.service,"[3113.3, 1869.13]",,center
143308690,1568241656,1568241638,1,highway.service,"[3085.92, 1860.09]",,center
143308695,1568241686,2177702824,1,highway.service,"[3081.65, 1858.68]",,
143482755#0,1560223649,4131359232,1,highway.service,"[3178.73, 1844.84]",,
143482755#3,1560223855,cluster_1560223552_1570019826,1,highway.service,"[3113.18, 1822.99]",,
143482763,1570019959,1570019994,1,highway.service,"[3099.88, 1818.56]",,
143482779,1570019888,1570019871,1,highway.service,"[2177.38, 870.26]",,
145795435#0,cluster_1591359081_1591359111,2459197223,8,highway.trunk_link,"[2149.4, 901.47]",Spindlersfelder Straße,center
146511456#0,cluster_1597984720_1597984743,1597984747,3,highway.residential,"[653.15, 356.59]",Neltestraße,
146511456#8,1597984771,1597984848,3,highway.residential,"[1184.46, 1500.76]",Neltestraße,
146511456#9,1597984848,1597984856,3,highway.residential,"[1173.74, 1490.98]",Neltestraße,
146511461#6,6769958402,1597984614,3,highway.residential,"[1147.14, 1475.75]",Otto-Franke-Straße,
146511468#1,1597984844,1597984805,3,highway.residential,"[3216.36, 2878.12]",Vogelbeerstraße,
146511475,5470610419,1597984723,3,highway.residential,"[3250.85, 2855.91]",Zinsgutstraße,
146738852,1599958758,1599958746,1,highway.service,"[3162.35, 2913.0]",,
147053824#1,cluster_536402412_695689636_94964457,536401618,10,highway.tertiary,"[3169.06, 2909.91]",Dörpfeldstraße,
147053824#3,1597984723,220508530,10,highway.tertiary,"[2609.83, 1067.1]",Dörpfeldstraße,
147053824#4,220508530,237253392,10,highway.tertiary,"[2574.91, 1107.68]",Dörpfeldstraße,
147053824#5,237253392,cluster_150756867_237252932,10,highway.tertiary,"[2573.18, 1109.75]",Dörpfeldstraße,
147053831,4131360160,1602472355,1,highway.service,"[2809.7, 1176.05]",,
147053832,311730288,355914029,1,highway.service,"[2773.79, 1183.9]",,
147859763#1,1560223614,294168972,4,highway.unclassified,"[2846.33, 1276.45]",Albert-Einstein-Straße,
147859764,350553969,1560223614,4,highway.unclassified,"[2641.45, 1031.09]",Albert-Einstein-Straße,
147859765#2,5546255412,cluster_1560223627_5546255421,4,highway.unclassified,"[2753.22, 1126.87]",Magnusstraße,
147859765#4,cluster_1560223627_5546255421,1298547030,4,highway.unclassified,"[2613.38, 1006.17]",Magnusstraße,
147859765#6,6454033915,cluster_1299913222_1560223542,4,highway.unclassified,"[2641.45, 1031.09]",Magnusstraße,
147859766,350553969,1560223783,4,highway.unclassified,"[2867.2, 982.09]",Magnusstraße,
148218585#0,1613212051,1613212055,3,highway.residential,"[2837.51, 1049.66]",Militscher Weg,
148218585#1,1613212055,1613212073,3,highway.residential,"[2780.76, 1101.75]",Militscher Weg,
148218590,297098107,cluster_1613212069_1613212071,1,highway.service,"[1404.31, 880.2]",,
148803125#0,1618738466,3563746362,1,highway.service,"[1475.39, 798.79]",,
148803125#1,3563746362,536401618,1,highway.service,"[901.56, 2930.84]",,
148803127,1618738467,1618738460,1,highway.service,"[693.97, 3006.65]",,
148803140,1618738388,1618738385,1,highway.service,"[661.43, 3016.4]",Wassermannstraße,
148803145,1618738457,1618738447,1,highway.service,"[565.23, 3042.37]",Zinsgutstraße,
148803147#3,1618738460,1597984712,3,highway.residential,"[630.18, 3026.95]",Zinsgutstraße,
148803148#0,1597984702,1618738456,1,highway.service,"[1744.13, 3077.13]",Zinsgutstraße,
148803148#2,1618738459,220503160,1,highway.service,"[1733.48, 3053.88]",Zinsgutstraße,
149611511#0,1625633828,5728717620,3,highway.residential,"[1703.78, 3001.55]",Anna-Seghers-Straße,
149611511#3,7118703421,1625633806,3,highway.residential,"[672.49, 3000.07]",Anna-Seghers-Straße,
149611514#0,5551019407,1859641802,3,highway.residential,"[670.94, 2996.17]",Büchnerweg,
149611514#6,1625633830,1625633834,3,highway.residential,"[3089.85, 2638.24]",Büchnerweg,
149611514#7,1625633834,150746774,3,highway.residential,"[3090.13, 2662.02]",Büchnerweg,
149611524#0,1625633839,1625633813,3,highway.residential,"[615.7, 1286.99]",Moissistraße,
149611524#1,1625633813,1625633810,3,highway.residential,"[620.31, 1291.01]",Moissistraße,
149611526,1625633828,150751448,3,highway.residential,"[676.2, 1340.48]",Radickestraße,
149611534,cluster_237253947_3909915214,1625633844,2,highway.living_street,"[683.98, 1331.86]",Süßer Grund,
149670373#1,1685653124,268816334,1,highway.service,"[656.8, 1306.2]",,
149670374#1,cluster_269366975_7839390517,1560224444,1,highway.service,"[629.46, 1281.12]",,
149670376,cluster_269366975_7839390517,269366973,1,highway.service,"[624.93, 1276.99]",,
149670379#1,268816334,1685653124,1,highway.service,"[2409.39, 593.28]",,
149670380#0,269366973,269366978,1,highway.service,"[2419.13, 602.33]",,
149670380#1,269366978,269366971,1,highway.service,"[2370.43, 659.16]",,
149670382,837749839,cluster_1685653117_7839390531_7839390566_7839390605,1,highway.service,"[2352.78, 658.63]",,
149670384#1,269366971,1560224328,1,highway.service,"[2493.32, 565.99]",,
151237820,1640587128,1640587086,3,highway.residential,"[2721.19, 620.29]",Mahlower Straße,
152046273,681588322,101373680,3,highway.residential,"[2533.64, 586.08]",Bernstadter Weg,
152046277,1648777043,3126137662,3,highway.residential,"[2590.91, 606.49]",Daheimstraße,
152447123,1652675126,1652675135,1,highway.service,"[2605.84, 555.53]",,
152447126#2,1652675132,1652675122,1,highway.service,"[2774.25, 491.03]",,
152466382,32266898,32266899,14,highway.motorway,"[2775.49, 620.38]",,center
152839434#0,cluster_1976653172_21540774_294139689_552384763,1656195407,12,highway.primary,"[2782.34, 529.24]",Köpenicker Straße,center
152839466#4,7676612444,4106213441,1,highway.service,"[2817.31, 490.36]",,
153021542,cluster_1597984720_1597984743,7676264013,12,highway.primary,"[2876.73, 512.83]",Adlergestell,center
153021545#0,cluster_1597984720_1597984743,cluster_4614386768_778005916,12,highway.primary,"[2972.83, 522.02]",Adlergestell,center
153021545#2,cluster_4614386768_778005916,4614386765,12,highway.primary,"[3014.86, 507.25]",Adlergestell,center
153021545#3,4614386765,1602472355,12,highway.primary,"[3041.58, 493.54]",Adlergestell,center
153021545#4,1602472355,cluster_385430970_385430972,12,highway.primary,"[3065.48, 493.59]",Adlergestell,center
153021549#0,cluster_1597984594_1657707690,4873343547,12,highway.primary,"[3076.91, 501.57]",Adlergestell,center
153021549#1,4873343547,1862990712,12,highway.primary,"[3091.42, 511.73]",Adlergestell,center
153021549#5,259253087,150751448,12,highway.primary,"[2812.58, 548.59]",Adlergestell,center
155846073,2127600832,1682009714,1,highway.service,"[1892.22, 534.25]",,
156071615#2,cluster_1685653117_7839390531_7839390566_7839390605,846231382,1,highway.service,"[2674.91, 1218.83]",,
156071615#3,846231382,cluster_1472997323_837749842,1,highway.service,"[2684.54, 1226.71]",,
156294408#1,cluster_1685653117_7839390531_7839390566_7839390605,1685653124,1,highway.service,"[2713.91, 1250.8]",,
15803814,158707334,158707335,1,highway.service,"[2586.04, 1982.71]",Am Adlergestell,
158228537,1568241794,1568241746,1,highway.service,"[2589.05, 1977.86]",,center
158228538#1,1568241746,1568241788,1,highway.service,"[2666.17, 2003.82]",,
159515427,297091393,297091812,10,highway.tertiary,"[2711.39, 1997.82]",Ottomar-Geschke-Straße,
161788772,1568241637,cluster_1568241632_607601659,1,highway.service,"[2728.0, 1974.01]",,
162915320#2,257742680,257742695,3,highway.residential,"[3133.87, 2210.92]",Ernst-Grube-Straße,
163217046#1,677322774,677322776,1,highway.service,"[3093.97, 2197.22]",,
166142947,1906421962,1906421964,10,highway.tertiary,"[3066.62, 2187.83]",Dörpfeldstraße,
170543741#0,cluster_150766897_1817224136,220496651,3,highway.residential,"[3037.04, 2177.67]",Silberberger Straße,
170543741#1,220496651,220488758,3,highway.residential,"[3147.07, 2172.33]",Silberberger Straße,
170543741#2,220488758,150764367,3,highway.residential,"[3133.79, 2167.98]",Silberberger Straße,
172013798#2,cluster_1299913222_1560223542,5564706057,4,highway.unclassified,"[3106.54, 2159.04]",Magnusstraße,
172013798#3,5564706057,1560223462,4,highway.unclassified,"[3079.46, 2150.16]",Magnusstraße,
172014854#0,294168972,1560592097,4,highway.unclassified,"[3065.48, 2145.58]",Albert-Einstein-Straße,
172014854#1,1560592097,1560223382,4,highway.unclassified,"[429.04, 2941.28]",Albert-Einstein-Straße,
174657432,cluster_283018648_4057899371,1853142980,1,highway.service,"[429.8, 2941.2]",,
175355420#0,1859596113,1862990704,1,highway.service,"[514.04, 2930.03]",,
175355420#1,1862990704,cluster_1859596114_2386339310_2386339322_9038573262,1,highway.service,"[525.55, 2922.23]",,
175357040#0,1862990715,1862990711,1,highway.service,"[366.7, 2928.14]",,
175357040#1,1862990711,1859627149,1,highway.service,"[371.65, 2932.53]",,
175357041#1,1859627147,1859627154,1,highway.service,"[376.82, 2937.11]",,
175357591,1862990714,1859641802,1,highway.service,"[391.46, 2945.7]",,
175357592,4873343546,1859641830,1,highway.service,"[565.38, 2843.99]",,center
175357597#0,1859641830,1862990714,1,highway.service,"[502.35, 2791.99]",,
175357597#2,3497590662,1862990712,1,highway.service,"[497.91, 2787.62]",,
177615720,220489578,220490085,3,highway.residential,"[429.04, 2941.28]",Husstraße,center
177615722,288371168,3676110926,11,highway.secondary,"[432.07, 2970.11]",Oberspreestraße,
177615723#1,3284468929,685151386,3,highway.residential,"[435.59, 3003.22]",Ostritzer Straße,
177615728#0,1597984805,1597984800,3,highway.residential,"[2122.3, 573.62]",Vogelbeerstraße,
177615728#1,1597984800,1597984846,3,highway.residential,"[2357.95, 960.43]",Vogelbeerstraße,
177615728#2,1597984846,1545109034,3,highway.residential,"[2383.66, 934.5]",Vogelbeerstraße,
178028203#1,cluster_237254117_237254438,cluster_237253947_3909915214,10,highway.tertiary,"[2383.66, 934.5]",Dörpfeldstraße,
178028204#1,cluster_237253947_3909915214,257749657,10,highway.tertiary,"[2376.46, 927.23]",Dörpfeldstraße,
178028204#2,257749657,cluster_237254713_3234767440,10,highway.tertiary,"[2438.94, 965.26]",Dörpfeldstraße,
178028204#5,cluster_237254713_3234767440,1906421962,10,highway.tertiary,"[2386.65, 937.53]",Dörpfeldstraße,
178028206#1,3909915515,cluster_237253947_3909915214,3,highway.residential,"[2403.64, 924.84]",Genossenschaftsstraße,center
178028209#1,cluster_220519597_289801262,220519193,3,highway.residential,"[2350.47, 858.42]",Helbigstraße,center
180789857#0,cluster_2648427260_38919786,1912546344,2,highway.living_street,"[2388.28, 917.74]",Katharina-Boll-Dornberger-Straße,
180789857#1,1912546344,2648427269,2,highway.living_street,"[2501.04, 2650.69]",Katharina-Boll-Dornberger-Straße,
180789857#2,2648427269,2648427270,2,highway.living_street,"[2552.88, 2786.0]",Katharina-Boll-Dornberger-Straße,
180797804,1562864501,10010690920,11,highway.secondary,"[2501.04, 2650.69]",Oberspreestraße,center
187112040,1602472312,924540740,3,highway.residential,"[1205.38, 1219.64]",Gemeinschaftsstraße,
187112083#0,220493450,924540740,3,highway.residential,"[1189.58, 1205.13]",Anna-Seghers-Straße,
187112083#1,924540740,664003859,3,highway.residential,"[1168.62, 1208.8]",Anna-Seghers-Straße,
187114311,1978634893,1978634895,1,highway.service,"[1021.37, 1353.25]",,
187122892#1,261703641,9838383585,3,highway.residential,"[348.57, 592.33]",Anna-Seghers-Straße,
187123000#0,1602472312,1602472320,3,highway.residential,"[333.38, 591.38]",Florian-Geyer-Straße,
187123000#1,1602472320,1597984800,3,highway.residential,"[808.53, 1320.15]",Florian-Geyer-Straße,
187123033#1,220488758,220488760,3,highway.residential,"[761.32, 1370.2]",Anna-Seghers-Straße,
187123053#1,220488760,259195608,3,highway.residential,"[758.75, 1274.49]",Anna-Seghers-Straße,
187123053#2,259195608,1906421964,3,highway.residential,"[388.69, 871.43]",Anna-Seghers-Straße,
190083608#1,1560223382,1560223301,12,highway.primary,"[390.62, 931.3]",Ernst-Ruska-Ufer,
190083610#1,1560223484,1560223468,12,highway.primary,"[395.04, 871.94]",Ernst-Ruska-Ufer,
190083616,280095054,3246050909,10,highway.tertiary,"[390.62, 931.3]",Wegedornstraße,
190083618#0,59992997,cluster_1560223404_3273797701,11,highway.secondary,"[323.95, 925.41]",Wegedornstraße,
190083623#0,2007005087,2627346865,1,highway.service,"[397.02, 931.72]",,
190083623#1,2627346865,2007005091,1,highway.service,"[572.47, 814.18]",,
190928926#0,7488555773,cluster_1976653172_21540774_294139689_552384763,11,highway.secondary,"[335.98, 866.71]",Glienicker Weg,center
190928927#0,cluster_105789410_593902037,434455496,11,highway.secondary,"[2533.64, 586.08]",Glienicker Weg,center
190928927#10,4106215316,434455511,11,highway.secondary,"[2595.32, 577.32]",Glienicker Weg,center
190928927#2,434455496,434455500,11,highway.secondary,"[2366.65, 1807.88]",Glienicker Weg,center
190928927#5,434455500,434455506,11,highway.secondary,"[2004.71, 1038.86]",Glienicker Weg,center
190928927#7,434455506,cluster_150744212_2377301196,11,highway.secondary,"[1997.8, 1029.04]",Glienicker Weg,center
190928927#8,cluster_150744212_2377301196,4106215303,11,highway.secondary,"[499.76, 2002.31]",Glienicker Weg,center
190928929#0,2015245583,2015245584,1,highway.service,"[483.39, 1988.6]",,
190928929#2,2015245581,2015245580,1,highway.service,"[517.96, 1984.99]",,
191192881,2015245584,2015245581,1,highway.service,"[1377.35, 1103.84]",,
192204854#0,6275106372,cluster_1976653172_21540774_294139689_552384763,12,highway.primary,"[1358.83, 1086.39]",Adlergestell,center
192204859#0,297101057,cluster_1591359101_297091889,8,highway.trunk_link,"[1278.29, 1009.28]",Spindlersfelder Straße,center
192204860#0,297100544,cluster_1591359081_1591359111,8,highway.trunk_link,"[1418.79, 1392.17]",Spindlersfelder Straße,center
19585417#0,203389395,220513823,3,highway.residential,"[1447.07, 1361.47]",Stienitzseestraße,
19585417#1,220513823,220513813,3,highway.residential,"[1456.94, 1350.75]",Stienitzseestraße,
19585542#1,5566417539,150756866,1,highway.service,"[970.17, 1031.31]",Friedlander Straße,
19585573#0,203383767,248077378,3,highway.residential,"[1033.38, 963.76]",Hoffmannstraße,
19585573#1,248077378,cluster_203383768_5555354243,3,highway.residential,"[1037.45, 959.3]",Hoffmannstraße,
19589130#4,3154499770,cluster_150756867_237252932,3,highway.residential,"[326.34, 893.45]",Hackenbergstraße,
198875018,2089555345,2089555344,1,highway.service,"[321.05, 893.03]",,
204721579#0,cluster_246771372_246771373_3433832494_9120222266_9120222267,482381078,12,highway.primary,"[1096.98, 3043.93]",Adlergestell,center
204721579#2,289787571,cluster_1597984594_1657707690,12,highway.primary,"[1037.76, 3038.0]",Adlergestell,center
204977490#1,10228289857,297091393,10,highway.tertiary,"[906.82, 2938.39]",Ottomar-Geschke-Straße,
20551905#0,150746773,150746774,3,highway.residential,"[868.28, 2958.49]",Arndtplatz,center
20551905#1,150746774,150746775,3,highway.residential,"[851.52, 3064.3]",Arndtplatz,center
20551905#2,150746775,150754488,3,highway.residential,"[867.16, 2985.75]",Arndtplatz,center
20551905#3,150754488,150746773,3,highway.residential,"[851.43, 2992.61]",Arndtplatz,center
20551912,150746775,1597984622,3,highway.residential,"[847.2, 3058.87]",Arndtstraße,
20552600,664003859,220489578,3,highway.residential,"[804.57, 3049.91]",Eigenheimgasse,
20552644,1644528985,220489578,3,highway.residential,"[313.78, 3119.38]",Husstraße,center
20552746,1644528987,220492116,3,highway.residential,"[344.62, 3092.64]",Steinbachstraße,center
20552857#0,220492116,220490085,3,highway.residential,"[367.7, 3168.7]",Vimystraße,
20552857#1,220490085,220493450,3,highway.residential,"[316.45, 3121.83]",Vimystraße,
20553007,220495829,220496651,3,highway.residential,"[2193.11, 901.43]",Thelenstraße,
20553015,220496848,220496738,3,highway.residential,"[2150.77, 949.22]",Schneckenburgerstraße,
20553068#0,1625633836,220496848,3,highway.residential,"[2209.03, 889.94]",Gellertstraße,
20553068#1,220496848,5566917486,3,highway.residential,"[2198.64, 901.45]",Gellertstraße,
20553368,1618738416,1597984702,1,highway.service,"[2225.48, 844.76]",Zinsgutstraße,
20553444,cluster_10015566967_1597984714_1597984715,220503660,3,highway.residential,"[2213.11, 833.51]",Radickestraße,center
20553917#0,150756866,220509803,3,highway.residential,"[2188.05, 860.95]",Friedlander Straße,
20553917#1,220509803,150743190,3,highway.residential,"[2243.7, 1041.54]",Friedlander Straße,
20554168,cluster_220519597_289801262,3909915515,3,highway.residential,"[2247.42, 1037.62]",Marktplatz,center
