id,from,to,priority,type,shape,name,spreadType
-142575672#2,10244464034,cluster_1652675097_1652675099,4,highway.unclassified,"1497.98,1304.35 1490.12,1313.42 1485.65,1318.50 1479.24,1325.97 1478.36,1326.98 1476.37,1329.30 1473.72,1332.35 1470.20,1335.97",Franz-Ehrlich-Straße,
-142575673#0,607601623,1560223905,4,highway.unclassified,"394.86,790.16 342.03,785.97 334.33,785.40",Friedrich-Wöhler-Straße,
-142575673#1,1560223943,607601623,4,highway.unclassified,"447.74,795.38 441.12,793.72 432.29,792.90 394.86,790.16",Friedrich-Wöhler-Straße,
-142575674#0,1560224186,1560224022,4,highway.unclassified,"1090.55,897.52 1109.49,875.95 1147.29,832.80 1153.61,825.59",Gottfried-Leibniz-Straße,
-142575674#3,cluster_38920778_671564358,1560224186,4,highway.unclassified,"1054.01,940.80 1056.68,937.65 1059.51,934.29 1061.23,932.26 1087.22,901.52 1090.55,897.52",Gottfried-Leibniz-Straße,
-142575677#1,1652675108,6433996448,3,highway.residential,"1324.27,1495.88 1331.08,1501.96 1332.07,1502.98 1393.98,1558.95",Hans-Schmidt-Straße,
-142575677#2,345618782,1652675108,3,highway.residential,"1250.81,1428.53 1269.13,1445.14 1317.38,1489.54 1317.69,1489.82 1324.27,1495.88",Hans-Schmidt-Straße,
-142575679#0,cluster_1560224080_607684208,2010972812,4,highway.unclassified,"327.75,874.40 327.07,883.61 326.34,893.45",James-Franck-Straße,
-142575679#2,1560223905,cluster_1560224080_607684208,4,highway.unclassified,"334.33,785.40 332.32,813.23 328.38,866.03",James-Franck-Straße,
-142575679#3,1560223834,1560223905,4,highway.unclassified,"337.30,746.49 334.71,780.58 334.33,785.40",James-Franck-Straße,
-142575684#1,1560225233,cluster_9598462063_9598462066_9598462067,4,highway.unclassified,"496.70,1291.78 502.46,1285.78 521.53,1263.84 546.85,1236.87 550.63,1232.83",Karl-Ziegler-Straße,
-142575684#2,10207318721,1560225233,4,highway.unclassified,"484.83,1304.49 490.42,1298.34 496.70,1291.78",Karl-Ziegler-Straße,
-142575684#7,664166107,10207308307,4,highway.unclassified,"358.11,1443.71 365.20,1435.92 366.28,1434.74 379.10,1420.65",Karl-Ziegler-Straße,
-142575687#0,9662016351,cluster_1560225008_671564380,4,highway.unclassified,"930.74,1268.12 989.97,1202.81 995.91,1196.26",Katharina-Boll-Dornberger-Straße,
-142575687#1,cluster_2648427260_38919786,9662016351,4,highway.unclassified,"901.15,1301.54 906.88,1295.18 928.78,1270.29 930.74,1268.12",Katharina-Boll-Dornberger-Straße,
-142575688#3,1560223979,2531797968,4,highway.unclassified,"978.03,800.88 984.70,806.52 1003.19,822.13",Kekuléstraße,
-142575688#4,1292264947,1560223979,4,highway.unclassified,"885.19,721.01 894.48,729.23 918.57,749.61 944.10,771.67 970.39,794.19 978.03,800.88",Kekuléstraße,
-142575688#5,1292264824,1292264947,4,highway.unclassified,"867.47,706.37 873.35,711.38 874.73,712.56 885.19,721.01",Kekuléstraße,
-142575688#6,1560223734,1292264824,4,highway.unclassified,"851.67,688.73 852.07,690.96 853.26,693.10 858.53,698.75 867.47,706.37",Kekuléstraße,
-142575689,38919594,1560224485,4,highway.unclassified,"863.38,995.79 913.93,1043.22 932.47,1060.57 938.08,1066.06",Kroneckerstraße,
-142575690#0,38919880,1560223943,4,highway.unclassified,"490.04,802.98 478.08,801.16 455.18,797.43 447.74,795.38",Ludwig-Boltzmann-Straße,
-142575690#2,607638014,283018845,4,highway.unclassified,"570.89,821.05 565.93,819.95 511.57,806.30",Ludwig-Boltzmann-Straße,
-142575690#4,1370020156,1568241558,4,highway.unclassified,"749.30,876.86 689.98,854.16 653.84,840.28 606.07,829.02",Ludwig-Boltzmann-Straße,
-142575690#5,1560224141,1370020156,4,highway.unclassified,"772.30,885.35 763.54,882.13 749.30,876.86",Ludwig-Boltzmann-Straße,
-142575691#0,1560223979,1560224076,4,highway.unclassified,"978.03,800.88 974.59,804.97 934.90,851.52 929.59,857.57 926.70,860.87",Magnusstraße,
-142575691#1,1292264930,1560223979,4,highway.unclassified,"1021.24,750.72 983.52,794.51 978.03,800.88",Magnusstraße,
-142575691#2,350553969,1292264930,4,highway.unclassified,"1039.99,729.10 1033.58,736.42 1025.74,745.34 1021.24,750.72",Magnusstraße,
-142575694#0,7496187605,1560223984,4,highway.unclassified,"1321.28,782.14 1335.59,794.53 1343.38,801.24",Max-Planck-Straße,
-142575694#1,5579116845,7496187605,4,highway.unclassified,"1254.55,724.45 1272.25,739.74 1282.86,748.92 1321.28,782.14",Max-Planck-Straße,
-142575694#2,1560223728,5579116845,4,highway.unclassified,"1201.87,679.26 1209.03,685.42 1217.35,692.57 1254.55,724.45",Max-Planck-Straße,
-142575695,6275106349,10244464034,4,highway.unclassified,"1403.95,1211.21 1412.82,1220.03 1431.18,1238.09 1471.49,1277.96 1491.11,1297.58 1497.98,1304.35",Moriz-Seeler-Straße,
-142575699#0,2007005081,1560223484,3,highway.residential,"348.57,592.33 354.85,509.12 355.55,500.01",North-Willys-Straße,
-142575699#2,2007005091,1560223591,3,highway.residential,"344.83,645.97 346.36,624.06 346.88,616.57",North-Willys-Straße,
-142575699#3,cluster_1560223721_1560223744,2007005091,3,highway.residential,"341.34,692.45 341.80,686.25 342.10,682.30 344.83,645.97",North-Willys-Straße,
-142575700#0,6366040044,cluster_1652675118_9662624333,3,highway.residential,"1200.53,1573.21 1221.93,1593.19 1222.66,1593.87 1229.45,1600.22",Pfarrer-Goosmann-Straße,
-142575700#1,6366040047,6366040044,3,highway.residential,"1183.31,1557.59 1187.85,1561.71 1200.53,1573.21",Pfarrer-Goosmann-Straße,
-142575700#2,6355294415,6366040047,3,highway.residential,"1129.96,1509.21 1162.49,1538.70 1183.31,1557.59",Pfarrer-Goosmann-Straße,
-142575700#4,837697549,6780568082,3,highway.residential,"1056.55,1442.47 1061.43,1446.81 1081.02,1464.25",Pfarrer-Goosmann-Straße,
-142575700#5,1560225398,837697549,3,highway.residential,"980.90,1374.58 987.55,1380.65 1056.55,1442.47",Pfarrer-Goosmann-Straße,
-142575701#0,5383645778,cluster_1560225011_38918531,2,highway.living_street,"1123.86,1172.69 1145.48,1192.99",Rumplerzeile,
-142575701#1,671564384,5383645778,2,highway.living_street,"1054.88,1109.88 1060.63,1115.07 1076.54,1129.44 1091.36,1142.84 1106.66,1156.66 1122.92,1171.81 1123.86,1172.69",Rumplerzeile,
-142575704#0,1560224207,1560224383,4,highway.unclassified,"1252.71,908.64 1245.67,916.63 1228.38,936.23 1207.74,959.64 1159.91,1016.22 1156.84,1019.73 1153.37,1023.37",Volmerstraße,
-142575704#1,1560223984,1560224207,4,highway.unclassified,"1343.38,801.24 1337.31,808.61 1334.62,811.88 1258.25,902.10 1252.71,908.64",Volmerstraße,
-142575704#10,1560223353,1560223464,4,highway.unclassified,"1663.84,424.33 1661.42,427.92 1634.46,460.27",Volmerstraße,
-142575704#12,cluster_1560223254_7865664393,1560223298,4,highway.unclassified,"1659.11,361.24 1660.27,372.38 1660.65,375.97 1662.60,396.30",Volmerstraße,
-142575704#2,cluster_5564705592_5564705597,1560223984,4,highway.unclassified,"1374.35,764.85 1348.55,795.16 1343.38,801.24",Volmerstraße,
-142575704#4,1560223826,cluster_5564705592_5564705597,4,highway.unclassified,"1412.51,720.03 1407.43,725.99 1377.62,761.01",Volmerstraße,
-142575704#5,cluster_1560223704_5548037056,1560223826,4,highway.unclassified,"1455.02,670.37 1418.46,713.26 1412.51,720.03",Volmerstraße,
-142575704#7,1560223636,cluster_1560223704_5548037056,4,highway.unclassified,"1494.71,624.33 1487.23,632.24 1461.06,663.41",Volmerstraße,
-142575704#8,1560223541,1560223636,4,highway.unclassified,"1583.40,520.07 1499.20,619.48 1494.71,624.33",Volmerstraße,
-142575708#0,5543924092,1560224482,1,highway.service,"1234.43,1041.34 1224.04,1051.85 1217.66,1057.78",Walther-Nernst-Straße,
-142575708#1,cluster_1560592914_294165589_5072357893,5543924092,1,highway.service,"1265.63,1009.68 1234.43,1041.34",Walther-Nernst-Straße,
-142575708#4,cluster_1560224280_499495781,cluster_1560592914_294165589_5072357893,1,highway.service,"1311.13,965.37 1304.68,971.62 1276.24,999.18",Walther-Nernst-Straße,
-142575709#0,7677100356,1294964098,3,highway.residential,"1783.51,588.09 1751.29,561.28 1749.81,560.13",Wilhelm-Ostwald-Straße,
-142575709#1,1560223649,7677100356,3,highway.residential,"1821.53,620.86 1815.24,615.44 1814.28,614.61 1783.51,588.09",Wilhelm-Ostwald-Straße,
-142575710#0,cluster_1560225008_671564380,1560224635,3,highway.residential,"983.43,1185.24 976.73,1179.20 904.29,1113.83 898.20,1108.32",Zum Großen Windkanal,
-142575710#2,5383645779,cluster_1560225008_671564380,3,highway.residential,"1011.37,1210.09 1001.79,1201.53 995.91,1196.26",Zum Großen Windkanal,
-142575710#3,38918537,5383645779,3,highway.residential,"1076.55,1269.22 1068.90,1262.28 1067.54,1261.05 1011.37,1210.09",Zum Großen Windkanal,
-142575720#0,1599958758,cluster_1560224080_607684208,1,highway.service,"311.94,872.73 327.75,874.40",,
-142575720#1,1560223809,1599958758,1,highway.service,"193.74,735.74 189.13,807.92 185.09,863.38 311.94,872.73",,
-142575725#0,1599958746,1560223834,1,highway.service,"323.24,745.44 330.85,746.01 337.30,746.49",,
-142575725#3,1560223809,6658034503,1,highway.service,"193.74,735.74 229.79,738.44 263.92,741.00",,
-142575725#4,1560223789,1560223809,1,highway.service,"144.49,732.62 155.08,733.29 193.74,735.74",,
-142575726#0,1568241638,cluster_1560224193_5564694986,1,highway.service,"1611.97,943.88 1623.87,932.35 1602.83,912.02 1592.29,902.39 1584.75,895.48",,
-142575731#0,1560224793,1560224493,1,highway.service,"559.70,1157.82 478.99,1084.09 472.67,1078.36",,
-142575731#1,1560224932,1560224793,1,highway.service,"587.80,1184.15 584.54,1180.50 584.26,1180.25 559.70,1157.82",,
-142575737#0,1560223868,1560223910,1,highway.service,"1480.84,743.88 1484.16,755.42 1494.72,765.65",,
-142575737#1,1560223807,1560223868,1,highway.service,"1512.46,707.04 1484.97,739.07 1480.84,743.88",,
-142575737#2,cluster_1560223704_5548037056,1560223807,1,highway.service,"1461.06,663.41 1468.09,669.24 1477.64,677.53 1512.46,707.04",,
-142598710#0,1560592900,cluster_1560592914_294165589_5072357893,1,highway.service,"1244.89,990.43 1259.58,1004.06 1262.20,1006.49 1265.63,1009.68",,
-142598713,1560592081,1560592094,1,highway.service,"1600.95,457.59 1568.02,494.50 1561.81,502.05",,
-142598718,1560592622,1560592549,1,highway.service,"1862.79,780.34 1867.22,779.92 1871.11,778.85 1876.67,776.78 1884.95,774.08 1889.81,774.22 1894.77,776.45 1898.04,779.59 1899.84,784.55 1899.86,791.36 1898.06,795.45 1895.79,798.06 1893.37,799.54 1889.31,800.83 1883.41,800.50 1880.60,799.47 1876.42,796.23 1873.70,792.12 1873.34,785.55 1874.87,779.95 1878.89,773.85 1880.12,766.82 1879.72,762.68 1876.86,759.75",Am Studio,
-142810555#3,101373692,1562864504,3,highway.residential,"2786.02,2709.68 2782.81,2699.77 2781.90,2696.88 2781.31,2695.04 2770.30,2660.35 2768.31,2645.95 2765.30,2618.86 2765.70,2579.43",Freystadter Weg,
-142810558#10,1454810562,1454810565,3,highway.residential,"1041.55,2891.19 1049.42,2890.00 1090.62,2890.88 1117.08,2895.06",Hartriegelstraße,
-142810558#2,cluster_1363845644_254313562,1363846009,3,highway.residential,"1377.62,2931.49 1420.81,2936.88",Hartriegelstraße,
-142810558#4,1363846988,cluster_1363845644_254313562,3,highway.residential,"1309.76,2921.79 1366.13,2929.81",Hartriegelstraße,
-142810578#0,150741197,150740434,3,highway.residential,"2686.18,2205.66 2651.04,2192.83 2616.17,2175.14 2595.58,2160.55",Wünschelburger Gang,
-142810578#1,1562864461,150741197,3,highway.residential,"2775.94,2223.92 2750.16,2219.85 2717.11,2214.70 2686.18,2205.66",Wünschelburger Gang,
-143308493#0,5383645781,cluster_1560225008_671564380,3,highway.residential,"1039.24,1126.36 989.07,1179.29 983.43,1185.24",Erich-Thilo-Straße,
-143308493#2,671564363,671564384,3,highway.residential,"1130.50,1029.36 1125.74,1034.23 1123.41,1036.64 1106.38,1054.11 1054.88,1109.88",Erich-Thilo-Straße,
-143308497#0,1568241740,38918306,1,highway.service,"1540.45,1017.98 1502.38,1056.08 1497.63,1060.83",,
-143308497#1,4131359518,1568241740,1,highway.service,"1555.50,985.73 1536.29,1005.17 1544.66,1013.84 1540.45,1017.98",,
-143308505#0,1568241433,1560223947,4,highway.unclassified,"1136.48,756.45 1115.96,780.48 1109.81,787.68",Gustav-Kirchhoff-Straße,
-143308505#3,1560223728,1568241390,4,highway.unclassified,"1201.87,679.26 1197.40,684.56 1164.52,723.53",Gustav-Kirchhoff-Straße,
-143308521#0,2177702825,10294012684,4,highway.unclassified,"349.56,1006.30 325.39,1007.30 317.82,1007.63",Johann-Hittorf-Straße,
-143308521#2,664166095,1568241686,4,highway.unclassified,"432.89,1002.44 424.42,1002.81 371.05,1005.21",Johann-Hittorf-Straße,
-143308521#3,1560224328,664166095,4,highway.unclassified,"499.58,1010.33 487.59,1004.60 483.17,1002.48 475.10,1000.86 446.17,1001.94 432.89,1002.44",Johann-Hittorf-Straße,
-143308521#4,1560224356,1560224328,4,highway.unclassified,"523.56,1022.25 512.51,1016.76 499.58,1010.33",Johann-Hittorf-Straße,
-143308521#5,1560224368,1560224356,4,highway.unclassified,"536.79,1028.25 529.31,1024.86 523.56,1022.25",Johann-Hittorf-Straße,
-143308521#9,cluster_664166124_664166125_664166127,1682009714,4,highway.unclassified,"667.76,1092.92 657.96,1088.15 634.08,1076.55",Johann-Hittorf-Straße,
-143308523#0,7249308009,94487940,3,highway.residential,"1367.50,320.20 1428.96,313.82 1460.33,310.41 1500.61,306.02 1562.79,288.87 1618.80,276.25 1650.05,266.82 1763.88,234.73 1775.58,228.98 1776.43,228.57 1780.32,226.25",Korkedamm,
-143308523#2,3180391815,260479916,3,highway.residential,"1132.77,345.35 1150.73,343.45 1215.20,335.99",Korkedamm,
-143308523#3,867134246,3180391815,3,highway.residential,"1019.46,302.94 1065.74,352.45 1132.77,345.35",Korkedamm,
-143308527#0,4467680973,cluster_1560225011_38918531,4,highway.unclassified,"1168.62,1208.80 1157.62,1198.65 1152.65,1194.07 1148.27,1190.02",Merlitzstraße,
-143308560#1,945141647,cluster_56231598_56242441,1,highway.service,"769.54,754.85 767.62,759.18 764.15,767.10",Rutherfordstraße,
-143308562#0,607601672,664166095,4,highway.unclassified,"437.04,935.03 433.36,993.72 432.89,1002.44",Schwarzschildstraße,
-143308562#2,1560223943,7839390506,4,highway.unclassified,"447.74,795.38 446.98,802.49 441.26,879.83",Schwarzschildstraße,
-143308600#0,269366969,9040199891,1,highway.service,"792.70,1022.45 801.30,1029.90 822.49,1048.42",Zum Trudelturm,
-143308600#1,1560224281,269366969,1,highway.service,"738.33,976.44 743.11,979.48 748.42,984.08 792.70,1022.45",Zum Trudelturm,
-143308628,1568241476,283018845,1,highway.service,"513.53,794.50 512.64,799.91 511.57,806.30",,
-143308643,1568241419,1568241390,1,highway.service,"1194.03,747.95 1169.74,727.87 1164.52,723.53",,
-143308646,1568241572,1568241573,1,highway.service,"1206.97,821.21 1204.50,823.95 1188.20,842.02 1181.52,849.42",,
-143308669,5548037359,1568241348,1,highway.service,"1324.67,599.38 1309.51,617.15 1304.28,623.05",,
-143308673#0,1568241289,1568241232,1,highway.service,"701.74,361.87 689.61,301.46 684.99,278.42 682.78,267.53 677.01,254.11",,
-143308673#1,1653119660,1568241289,1,highway.service,"732.15,336.79 734.69,359.04 733.52,359.15 704.02,361.68 701.74,361.87",,
-143308685#0,1568241546,1568241558,1,highway.service,"608.70,815.37 607.84,819.91 606.07,829.02",,
-143308685#1,1568241549,1568241546,1,highway.service,"633.96,816.63 609.67,810.48 608.70,815.37",,
-143308686#0,1568241459,1568241433,1,highway.service,"1150.16,770.87 1149.20,768.04 1136.48,756.45",,
-143308686#1,1568241535,1568241459,1,highway.service,"1128.48,803.31 1134.37,796.16 1147.56,779.19 1149.90,774.89 1150.16,770.87",,
-143308695,2177702824,1568241686,1,highway.service,"370.53,995.01 370.60,996.43 371.05,1005.21",,
-143482755#0,4131359232,1560223649,1,highway.service,"1884.85,672.59 1877.83,666.88 1829.59,627.46 1828.14,626.27 1821.53,620.86",,
-143482755#3,cluster_1560223552_1570019826,1560223855,1,highway.service,"1895.11,530.76 1908.26,541.42 1977.44,598.60 1980.59,603.38 1973.27,628.98 1969.64,653.77 1970.19,692.34 1969.38,693.30 1947.92,718.50 1945.52,721.31",,
-143482765#0,1570019994,1570019959,1,highway.service,"1653.67,1039.73 1646.46,1033.02 1584.91,970.06",,
-146511452,cluster_1652675133_252684013,311417477,10,highway.tertiary,"669.53,1725.40 659.39,1717.36 620.28,1682.14",Hermann-Dorner-Allee,
-146511456#0,1597984747,cluster_1597984720_1597984743,3,highway.residential,"1266.09,1959.01 1244.57,1940.27 1242.72,1938.65 1239.35,1935.72 1235.96,1932.77",Neltestraße,
-146511456#8,1597984848,1597984771,3,highway.residential,"1487.40,2171.88 1470.99,2149.44 1458.66,2133.34",Neltestraße,
-146511461#6,1597984614,6769958402,3,highway.residential,"2446.60,1270.44 2441.11,1267.19 2396.88,1240.99 2356.98,1217.39 2276.58,1169.74",Otto-Franke-Straße,
-146511468#1,1597984805,1597984844,3,highway.residential,"1582.60,2139.45 1576.09,2140.27 1554.10,2145.04 1525.74,2155.12",Vogelbeerstraße,
-146511475,1597984723,5470610419,3,highway.residential,"2434.13,1899.44 2436.22,1897.83 2438.12,1896.37 2503.28,1846.22",Zinsgutstraße,
-146738852,1599958746,1599958758,1,highway.service,"323.24,745.44 320.64,779.44 317.77,809.03 311.94,872.73",,
-147053824#1,536401618,cluster_536402412_695689636_94964457,10,highway.tertiary,"2534.82,1955.39 2586.04,1982.71",Dörpfeldstraße,
-147053824#3,220508530,1597984723,10,highway.tertiary,"2393.78,1877.33 2422.74,1893.82 2434.13,1899.44",Dörpfeldstraße,
-147053824#4,237253392,220508530,10,highway.tertiary,"2297.62,1823.17 2368.84,1864.10 2393.78,1877.33",Dörpfeldstraße,
-147053824#5,cluster_150756867_237252932,237253392,10,highway.tertiary,"2202.35,1767.73 2297.62,1823.17",Dörpfeldstraße,
-147053831,1602472355,4131360160,1,highway.service,"981.71,2221.87 986.62,2226.23 989.80,2229.06 991.00,2230.13 1009.15,2246.26 1019.75,2255.36",,
-147859763#0,1560223614,350553969,4,highway.unclassified,"908.72,616.84 915.94,622.99 937.78,641.63 950.47,652.45 964.13,664.10 1010.84,703.94 1023.82,715.02 1030.49,720.71 1032.21,722.14 1034.79,724.38 1039.99,729.10",Albert-Einstein-Straße,
-147859763#1,294168972,1560223614,4,highway.unclassified,"864.02,578.70 871.85,585.38 887.71,598.92 902.82,611.81 908.72,616.84",Albert-Einstein-Straße,
-147859765#0,1560223783,350553969,4,highway.unclassified,"1059.42,706.01 1046.53,721.33 1043.45,724.91 1039.99,729.10",Magnusstraße,
-147859765#2,cluster_1560223627_5546255421,5546255412,4,highway.unclassified,"1128.75,623.93 1114.28,640.89 1099.94,657.92 1081.01,680.38",Magnusstraße,
-147859765#4,1298547030,cluster_1560223627_5546255421,4,highway.unclassified,"1167.30,578.37 1138.77,612.13 1133.30,618.61",Magnusstraße,
-148218585#0,1613212055,1613212051,3,highway.residential,"2969.53,2330.87 2970.85,2330.23 2973.64,2328.86 2976.65,2327.40 2985.09,2323.81",Militscher Weg,
-148218585#1,1613212073,1613212055,3,highway.residential,"2955.93,2643.55 2954.07,2637.36 2953.85,2636.44 2945.42,2610.07 2933.58,2571.82 2921.89,2487.88 2911.40,2405.31 2909.10,2379.57 2909.09,2378.91 2908.97,2372.78 2911.26,2364.43 2915.83,2359.73 2969.53,2330.87",Militscher Weg,
-148218590,cluster_1613212069_1613212071,297098107,1,highway.service,"2997.67,2639.69 2999.74,2645.36 3000.18,2646.55 3005.75,2661.76 3007.30,2668.63 3007.68,2676.01 3000.83,2691.75",,
-148803125#0,3563746362,1618738466,1,highway.service,"2583.12,1908.55 2593.13,1899.41 2696.60,1824.65 2707.24,1816.73",,
-148803125#1,536401618,3563746362,1,highway.service,"2534.82,1955.39 2536.53,1953.11 2538.70,1950.22 2541.51,1946.50 2579.17,1917.45 2583.12,1908.55",,
-148803127,1618738460,1618738467,1,highway.service,"2692.32,1753.83 2686.24,1759.48 2676.93,1762.36 2672.71,1765.61 2671.91,1775.08 2669.47,1782.31 2605.72,1832.90",,
